,id,age,income,profile_age,gender_M,gender_F,total_spending,total_no_offer_spending,total_offer_spending,days_without_offer,days_with_offer,average_no_offer_spending_rate,average_offer_spending_rate
3174,97296640114045da9189590d8b65ba1b,70,84000.0,90,0,1,35.69,35.69,0.0,28.25,1.75,1.263362831858407,0.0
3175,77cc94689f2f4312b79321f415da78f4,62,55000.0,344,1,0,13.620000000000001,7.26,6.360000000000001,21.25,8.75,0.3416470588235294,0.726857142857143
3176,ff7cb44e72db4112b270560686f97a23,58,39000.0,997,0,1,75.32,27.009999999999998,48.309999999999995,26.0,4.0,1.0388461538461538,12.077499999999999
3177,c7448f5fe0ff4a55b08abd3acc9ada61,62,52000.0,356,1,0,4.78,2.09,2.6900000000000004,21.0,9.0,0.09952380952380951,0.2988888888888889
3178,693fe2f8e247468ca3a4b581fa66f499,84,100000.0,350,0,1,177.98000000000002,49.72,128.26000000000002,22.25,7.75,2.2346067415730335,16.54967741935484
3179,28f9666945804ab0bfc63f3ec6ae9af1,38,44000.0,106,0,1,6.55,1.43,5.12,18.0,12.0,0.07944444444444444,0.4266666666666667
3180,e4d95c80a1914492aff749a61bee8380,60,85000.0,41,1,0,14.14,14.14,0.0,5.25,24.75,2.6933333333333334,0.0
3181,2b05fa3fb6d042d6abbc803653e7399c,54,60000.0,279,1,0,16.6,12.24,4.360000000000001,18.75,11.25,0.6528,0.38755555555555565
3182,64ae595aca2445fba9831b04823af134,59,103000.0,713,0,1,96.33,51.489999999999995,44.84,24.25,5.75,2.123298969072165,7.798260869565218
3183,62811a87189d467b81a809a886742e85,83,103000.0,245,1,0,101.25999999999999,101.25999999999999,0.0,22.0,8.0,4.602727272727273,0.0
3184,8ca462f1192b4aa29ac99768d5eefbfa,64,54000.0,449,1,0,30.25,0.05,30.2,17.5,12.5,0.002857142857142857,2.416
3185,6e89f03e9bb94a0697104ded595c721e,47,41000.0,998,0,1,207.08,33.14,173.94,13.75,16.25,2.4101818181818184,10.704
3186,b4298bee37414eb7b30feeea90f8247b,50,46000.0,186,1,0,124.38,26.400000000000002,97.97999999999999,9.5,20.5,2.778947368421053,4.779512195121951
3187,4dbbeeaf72d641529940af9b1be1bca9,48,64000.0,251,1,0,18.0,3.75,14.25,20.25,9.75,0.18518518518518517,1.4615384615384615
3188,2593fc0f13c24edc8455c68de6b38eab,26,41000.0,413,0,1,34.43,26.82,7.609999999999999,23.0,7.0,1.166086956521739,1.087142857142857
3189,361aa97b97f147fdaef592a61081b3fa,83,41000.0,280,0,1,95.69,31.959999999999997,63.730000000000004,18.5,11.5,1.7275675675675675,5.541739130434783
3190,60f30fc1cd8b468b91ad5a0531f971c7,90,89000.0,235,0,1,18.52,0.0,18.52,10.0,20.0,0.0,0.9259999999999999
3191,79501c86985d4ea08eded43b1cbc3a8c,60,97000.0,349,0,1,61.15,0.0,61.15,7.25,22.75,0.0,2.6879120879120877
3192,f31e27cdcdac4b0a9a384c0567a7ae43,51,85000.0,559,0,1,286.67,23.54,263.13,7.0,23.0,3.3628571428571425,11.440434782608696
3193,cdbc4f8a3ff24e5eb0dad07f9a32d11f,40,50000.0,278,1,0,33.94,2.76,31.18,13.0,17.0,0.21230769230769228,1.8341176470588234
3194,667e1e1a4c8849d5879bc1d830e5a6b3,40,70000.0,239,1,0,130.86,0.0,130.86,14.0,16.0,0.0,8.17875
3195,5cccab62e4f3456f9824f1930e1da5dc,62,101000.0,841,0,1,62.41,0.0,62.41,21.5,8.5,0.0,7.34235294117647
3196,0eb1e015491241889fd6bfdf0794f052,37,64000.0,263,1,0,8.25,5.07,3.1799999999999997,17.75,12.25,0.2856338028169014,0.2595918367346939
3197,9c20b8e0ba9d4ae3bfe6d259a85d1d12,53,91000.0,543,0,1,174.96,84.53,90.43,23.75,6.25,3.5591578947368423,14.468800000000002
3198,6d5d091c50874123930d2031dec502e9,50,55000.0,135,0,1,6.960000000000001,2.15,4.8100000000000005,25.75,4.25,0.08349514563106795,1.131764705882353
3199,d9728f92749f47618c867c33bd748940,39,74000.0,68,0,1,78.44999999999999,0.0,78.44999999999999,11.0,19.0,0.0,4.128947368421052
3200,d2f79806cdbc4b68aea25148dcd8d551,36,36000.0,315,1,0,9.35,2.9,6.449999999999999,20.5,9.5,0.14146341463414633,0.6789473684210525
3201,8f97634e6de846dcad837f2080273ee5,61,54000.0,256,1,0,18.009999999999998,0.0,18.009999999999998,11.5,18.5,0.0,0.9735135135135135
3202,9f6c8e642beb43fb91fa4193f6d8b3fc,56,72000.0,648,0,1,57.370000000000005,0.0,57.370000000000005,20.25,9.75,0.0,5.884102564102564
3203,d335181e52ea468891d3bf4aec67d10c,61,115000.0,332,0,1,151.67000000000002,48.21,103.46000000000001,16.75,13.25,2.8782089552238808,7.808301886792454
3204,a25edbd49eee4c5cbdaf2930cefb4634,22,35000.0,819,1,0,81.75,17.04,64.71000000000001,16.75,13.25,1.0173134328358209,4.883773584905661
3205,233c4cb4bd5b48e1bf461e4e7774d5c7,62,74000.0,1159,1,0,200.46,84.88,115.58000000000001,12.25,17.75,6.928979591836734,6.511549295774649
3206,71de1f697e3142b685847eabb040440e,70,84000.0,452,1,0,207.07,50.35,156.72,18.5,11.5,2.7216216216216216,13.62782608695652
3207,a91155f8df7740389524af9b94b66a9a,83,96000.0,1,1,0,86.03,26.86,59.17,12.0,18.0,2.2383333333333333,3.2872222222222223
3208,a104f5f8f470487693d626d36317dcf7,94,31000.0,665,0,1,117.94,23.91,94.03,13.0,17.0,1.8392307692307692,5.531176470588235
3209,7dc394b25e2c43c4bd9f00f45fa5cead,46,50000.0,323,1,0,6.870000000000001,0.64,6.230000000000001,13.25,16.75,0.04830188679245283,0.37194029850746274
3210,a1f4f26d619b4d3da9cd3ec6071e0c20,69,48000.0,930,0,1,26.64,0.44,26.2,19.0,11.0,0.023157894736842106,2.381818181818182
3211,5ab73cc199824b2ea9d232c21c0a10e8,59,43000.0,356,1,0,8.61,0.0,8.61,19.0,11.0,0.0,0.7827272727272727
3212,1a8e25a2abe04bc4aa13f91b45c369db,81,120000.0,700,1,0,292.53999999999996,0.0,292.53999999999996,7.75,22.25,0.0,13.147865168539324
3213,87ab31c624964083bb6a4e3a64fd7c55,51,43000.0,170,0,1,11.540000000000001,1.99,9.55,16.5,13.5,0.1206060606060606,0.7074074074074075
3214,559621f9efde479a9f88f62207c852b8,48,54000.0,255,0,1,59.08,0.0,59.08,8.25,21.75,0.0,2.7163218390804595
3215,5725b27c56ce42bb86569bd965ab35eb,60,92000.0,544,1,0,199.99,59.26,140.73000000000002,17.0,13.0,3.4858823529411764,10.825384615384618
3216,889bc16ffb064e889da9f5813dd34357,40,65000.0,696,1,0,106.11,13.61,92.5,12.25,17.75,1.1110204081632653,5.211267605633803
3217,3044e3dd3805485e9d39bcda615c6be5,24,61000.0,550,0,1,43.85,26.85,17.0,23.0,7.0,1.1673913043478261,2.4285714285714284
3218,e4d1de549dc141eeb3db5ded481a6d67,43,87000.0,418,1,0,204.5,0.0,204.5,3.0,27.0,0.0,7.574074074074074
3219,916d513074dc4cbead2c1fb4070a06e4,60,83000.0,285,1,0,47.910000000000004,30.36,17.550000000000004,15.0,15.0,2.024,1.1700000000000004
3220,00c91f31f5f74e769fa7a359b63e1a9f,22,49000.0,618,0,1,134.74,0.0,134.74,11.25,18.75,0.0,7.186133333333334
3221,5f770fb2f5524860a0a3ff77a7d88c59,24,53000.0,164,1,0,8.87,1.16,7.709999999999999,11.75,18.25,0.09872340425531914,0.4224657534246575
3222,ffb62bee02c14583b9763f8613bcace7,94,75000.0,1433,0,1,22.2,14.350000000000001,7.849999999999998,24.25,5.75,0.5917525773195876,1.3652173913043475
3223,7f8ca265c7b54f1592b8720a3d7a7c9e,26,57000.0,452,0,1,149.37,0.0,149.37,17.75,12.25,0.0,12.193469387755103
3224,a1cafa52856b47d6b5a51b172f9509dc,26,62000.0,23,1,0,120.63000000000001,116.91,3.720000000000013,24.0,6.0,4.87125,0.6200000000000022
3225,7b0fe46288a44fb98514bbcd83db3c6c,52,56000.0,247,1,0,75.66,75.66,0.0,14.0,16.0,5.404285714285714,0.0
3226,72c2e3e12e4e42ccabcff144c2a30a84,73,41000.0,1717,1,0,31.13,4.4,26.729999999999997,16.0,14.0,0.275,1.909285714285714
3227,bc9967a6750e496ab469784ce225ade2,48,72000.0,934,1,0,142.5,28.990000000000002,113.50999999999999,12.0,18.0,2.4158333333333335,6.306111111111111
3228,ce41b96c7ef1426b929b4f6c494cd5bd,65,39000.0,1601,0,1,128.60999999999999,2.98,125.62999999999998,8.25,21.75,0.3612121212121212,5.776091954022988
3229,4adca6b0329140879c17601716a03e33,38,85000.0,849,0,1,292.04,0.0,292.04,3.0,27.0,0.0,10.816296296296297
3230,e907946cc01e4e11b814b1ab946755a0,49,50000.0,803,1,0,63.08,7.68,55.4,14.75,15.25,0.5206779661016949,3.6327868852459018
3231,1c915596914b4931b6dd2386601ae325,54,35000.0,88,1,0,41.85,10.8,31.05,16.75,13.25,0.6447761194029851,2.3433962264150945
3232,7af65c35e04d48378b73e9134e1bdfba,54,57000.0,474,1,0,41.41,8.16,33.25,16.5,13.5,0.49454545454545457,2.462962962962963
3233,f2ecbad774a14496b16393f8dba1528a,58,40000.0,1471,1,0,22.86,10.39,12.469999999999999,22.5,7.5,0.4617777777777778,1.6626666666666665
3234,f062a057cfcc49c39563e045d4e1c0ec,51,65000.0,100,1,0,21.02,5.61,15.41,8.5,21.5,0.66,0.7167441860465117
3235,08243bf7c8df469591c0b9d29074463d,49,39000.0,523,1,0,159.68,8.2,151.48000000000002,17.0,13.0,0.48235294117647054,11.652307692307694
3236,9b62e142191d426bb5a47773311d4101,55,86000.0,728,0,1,204.4,25.85,178.55,11.25,18.75,2.2977777777777777,9.522666666666668
3237,1a44317508de4e529c5f5e65b583a971,57,31000.0,493,1,0,55.95,3.7800000000000002,52.17,6.5,23.5,0.5815384615384616,2.22
3238,b1a6c6b97e114a75adbd008e9222397e,61,52000.0,482,1,0,36.74,6.33,30.410000000000004,14.0,16.0,0.4521428571428571,1.9006250000000002
3239,0a080bbcdf104247b383fa8fe4e99385,67,43000.0,318,0,1,22.46,17.95,4.510000000000002,15.25,14.75,1.1770491803278689,0.3057627118644069
3240,b743f13d0b9f4ae0b529bb65615f7e52,35,34000.0,817,0,1,138.44,62.129999999999995,76.31,19.5,10.5,3.186153846153846,7.267619047619048
3241,2fc9777afb5a4dae94037543a9dfc4d2,33,32000.0,747,1,0,51.38,24.32,27.060000000000002,22.75,7.25,1.0690109890109891,3.7324137931034485
3242,df1d11f19ad04e5995ee7c28e642932f,53,110000.0,51,0,1,157.6,0.0,157.6,9.5,20.5,0.0,7.68780487804878
3243,6e4c670bbce3479a90f5bf214496cd64,61,87000.0,971,0,1,114.5,114.5,0.0,24.75,5.25,4.626262626262626,0.0
3244,44e7bf6460ce490bb012e70ce4d772c4,59,59000.0,1252,1,0,71.47,14.56,56.91,16.0,14.0,0.91,4.0649999999999995
3245,5159b0aa366e4b9b9e55c737839bea23,51,114000.0,934,0,1,265.98,22.81,243.17000000000002,18.25,11.75,1.2498630136986302,20.69531914893617
3246,e28c08db1c7148e3b980903f1eda597c,63,38000.0,839,1,0,134.35,54.58,79.77,17.5,12.5,3.1188571428571428,6.3816
3247,4f4777c7c22648f58098e89a34426e07,86,80000.0,308,1,0,27.2,0.0,27.2,13.25,16.75,0.0,1.6238805970149253
3248,85eeecda70f54cc2aace0bbdb1771293,49,56000.0,403,1,0,83.03999999999999,20.02,63.019999999999996,22.5,7.5,0.8897777777777778,8.402666666666667
3249,36d0673ea98c4cafac89e8813c3324f1,71,96000.0,129,0,1,87.47,58.33,29.14,12.75,17.25,4.574901960784314,1.6892753623188406
3250,2bc8d01ed07943b9ad06b426dcf73a71,62,80000.0,178,1,0,104.72,90.42,14.299999999999997,8.75,21.25,10.333714285714287,0.6729411764705882
3251,505672e0c12e4f77a4461641b004bd5d,78,33000.0,229,1,0,100.52,5.74,94.78,3.0,27.0,1.9133333333333333,3.5103703703703704
3252,051b92f5a9f94328a8721e86905c1d3d,54,108000.0,515,0,1,264.49,91.4,173.09,17.5,12.5,5.222857142857143,13.8472
3253,9c400c1288894ae1b93997ad5393baba,68,37000.0,334,1,0,14.03,0.0,14.03,13.0,17.0,0.0,0.8252941176470587
3254,4903da2095b74faaab207861c91128c4,88,89000.0,379,0,1,180.94,0.0,180.94,13.5,16.5,0.0,10.966060606060607
3255,120b9858bd7b4a3cb47a35e23333346e,33,72000.0,4,1,0,6.65,1.11,5.54,7.5,22.5,0.14800000000000002,0.24622222222222223
3256,fd3e1ba4df4b4db0af9cf727eb1651ac,42,36000.0,945,1,0,67.43,8.42,59.010000000000005,18.75,11.25,0.44906666666666667,5.245333333333334
3257,d99b06a124ad4b829d41ee6a5d74c0a3,28,70000.0,245,1,0,28.22,5.8,22.419999999999998,13.5,16.5,0.42962962962962964,1.3587878787878787
3258,96439f0f52704d599a1aac934118726a,51,50000.0,634,0,1,101.74,19.12,82.61999999999999,11.5,18.5,1.662608695652174,4.465945945945945
3259,82eafcbf423a47c49d111695f03d31b5,41,97000.0,239,1,0,359.71999999999997,0.0,359.71999999999997,2.75,27.25,0.0,13.200733944954127
3260,2b484f47c647418898a58835c3b8e207,37,58000.0,286,0,1,42.53,29.810000000000002,12.719999999999999,7.75,22.25,3.846451612903226,0.5716853932584269
3261,6f6d0c5ddfdb431d962677551aa87cce,61,55000.0,1360,1,0,55.32,14.12,41.2,10.0,20.0,1.412,2.06
3262,0a225a4c15904951b5b31d949a0d968a,46,53000.0,795,1,0,146.55,20.07,126.48000000000002,5.5,24.5,3.649090909090909,5.162448979591837
3263,13e0d788744c413e99fe60f4f571233b,18,36000.0,783,1,0,151.53,11.95,139.58,11.5,18.5,1.0391304347826087,7.5448648648648655
3264,7048354f736544c99137de27a7cd0450,20,43000.0,222,1,0,14.37,0.0,14.37,11.75,18.25,0.0,0.7873972602739726
3265,68f47ee760824c4295daa45e0f5a29cb,86,100000.0,198,0,1,27.76,0.0,27.76,2.5,27.5,0.0,1.0094545454545456
3266,ca9555b11b7c4ca7ae27dda509570ef3,53,83000.0,857,0,1,124.3,54.760000000000005,69.53999999999999,23.25,6.75,2.3552688172043013,10.302222222222222
3267,33b3748d50284c35a2060f56bcc62307,69,75000.0,422,0,1,116.12,35.58,80.54,23.5,6.5,1.5140425531914894,12.390769230769232
3268,cc884499447d4181b59c89efb6e71d84,28,50000.0,1254,1,0,134.45,17.36,117.08999999999999,21.75,8.25,0.7981609195402298,14.192727272727272
3269,6406abad8e2c4b8584e4f68003de148d,67,79000.0,879,1,0,1211.76,20.74,1191.02,13.25,16.75,1.5652830188679243,71.10567164179105
3270,97b82b1dc51c49128eac3df380b69fcf,41,50000.0,335,0,1,144.38,8.8,135.57999999999998,19.25,10.75,0.4571428571428572,12.612093023255813
3271,b4e842928968481f988f869561cc0257,78,99000.0,461,0,1,157.87,52.4,105.47,11.75,18.25,4.459574468085107,5.77917808219178
3272,2f91bf9a9b3f4ec79d586373327ee0b7,47,39000.0,170,1,0,10.41,3.63,6.78,16.75,13.25,0.21671641791044777,0.5116981132075472
3273,343a60997ee54bd58cc3601ddcb053ea,32,73000.0,309,1,0,138.51999999999998,3.83,134.68999999999997,17.5,12.5,0.21885714285714286,10.775199999999998
3274,df31a3f6f0804441aba8c5abc392f753,68,33000.0,401,1,0,134.94,95.03,39.91,17.75,12.25,5.353802816901409,3.257959183673469
3275,a8bd3006b5c941d6b21e8260771138cc,52,60000.0,506,0,0,101.82,65.23,36.58999999999999,16.75,13.25,3.8943283582089556,2.7615094339622632
3276,ff7fdf82996949ec82d158a02a1d9cca,62,57000.0,600,0,1,255.05,40.67,214.38,9.25,20.75,4.396756756756757,10.331566265060241
3277,b14675e3d5c34b508ff6e6686d665794,38,38000.0,1011,1,0,123.27,62.17,61.099999999999994,17.5,12.5,3.5525714285714285,4.888
3278,c28c6b608e6f4efcac632a67d04b43c4,74,86000.0,759,0,1,172.62,55.16,117.46000000000001,18.75,11.25,2.9418666666666664,10.440888888888889
3279,2e2c0c6ab3974732b31ff74869932e84,25,60000.0,964,1,0,42.37,9.54,32.83,16.5,13.5,0.5781818181818181,2.4318518518518517
3280,39d1604b571b46a0ab365531ff42f799,22,49000.0,269,1,0,12.33,0.0,12.33,19.25,10.75,0.0,1.1469767441860466
3281,7c32f0e77e6d4b1d894030cb2de2c304,24,35000.0,48,1,0,17.04,6.28,10.759999999999998,16.0,14.0,0.3925,0.7685714285714285
3282,346f86f3e8fd439a83e741e67e3fb74d,52,97000.0,474,1,0,88.99,23.21,65.78,16.25,13.75,1.4283076923076923,4.784
3283,7529b345609843b18d2cdd10ab4c0a8e,54,36000.0,60,0,1,60.72,35.12,25.6,17.0,13.0,2.0658823529411765,1.9692307692307693
3284,4aa1f99e130341f28045d29207c3b2ac,62,54000.0,1077,1,0,12.59,7.800000000000001,4.789999999999999,26.25,3.75,0.29714285714285715,1.2773333333333332
3285,9df0134f61724188b93ad623f9f32289,65,55000.0,118,1,0,15.850000000000001,1.5,14.350000000000001,7.5,22.5,0.2,0.6377777777777779
3286,f8f76e7cdf4c42e2a8c08c225ee7e038,48,37000.0,274,1,0,119.33999999999999,2.8600000000000003,116.47999999999999,11.5,18.5,0.24869565217391307,6.296216216216216
3287,e94d0928587e4a198fc325c78a2899d2,64,93000.0,210,0,1,253.34,33.27,220.07,11.75,18.25,2.8314893617021277,12.0586301369863
3288,af04f04b84fb427b99dac5087034dab8,33,73000.0,179,1,0,10.08,1.02,9.06,17.5,12.5,0.05828571428571429,0.7248
3289,5529078d0e9a4fbb8a4c1f5f17018cc9,25,48000.0,887,1,0,178.3,61.010000000000005,117.29,20.0,10.0,3.0505000000000004,11.729000000000001
3290,5c2a03a9d03145cc9bf953faa2c51fc1,56,118000.0,577,0,1,306.0,0.0,306.0,2.0,28.0,0.0,10.928571428571429
3291,b4460153df8b404a969d64dd6f2204f1,66,65000.0,168,1,0,23.1,3.4,19.700000000000003,15.5,14.5,0.21935483870967742,1.3586206896551727
3292,30230e56beb04882aacc6b233a84698a,31,44000.0,951,1,0,168.99,48.599999999999994,120.39000000000001,16.5,13.5,2.9454545454545453,8.91777777777778
3293,6d2dd677fd624c6aadfa5be303242c6e,53,108000.0,48,0,1,46.08,46.08,0.0,29.0,1.0,1.5889655172413792,0.0
3294,efff6930f36344bd83633a006a5a497f,47,85000.0,979,1,0,184.97,27.83,157.14,14.5,15.5,1.9193103448275861,10.138064516129031
3295,95f5953809514c02b1b42b623b2f1fd9,67,74000.0,1766,1,0,104.28,18.73,85.55,17.25,12.75,1.0857971014492753,6.709803921568628
3296,447600a6896d47e1bc24b473006ccebc,75,112000.0,421,1,0,143.52,44.66,98.86000000000001,22.75,7.25,1.963076923076923,13.635862068965519
3297,c5809b646a4b48ec82424067ce2e639e,50,91000.0,200,0,1,179.37,90.65,88.72,20.25,9.75,4.476543209876543,9.099487179487179
3298,1661d8802f16412b9bade2f1aea0e64e,89,84000.0,1025,1,0,188.62,0.0,188.62,11.5,18.5,0.0,10.195675675675677
3299,bf95390fdcf84916b22cf441d1bf4e46,57,104000.0,935,1,0,249.0,0.0,249.0,15.0,15.0,0.0,16.6
3300,a55443a41bb4494eadec2451cdcffa55,44,96000.0,643,1,0,201.13,28.2,172.93,11.5,18.5,2.4521739130434783,9.347567567567568
3301,96f00d6a432547f8b906ed5d64758b67,38,51000.0,840,1,0,205.39,0.0,205.39,9.5,20.5,0.0,10.019024390243901
3302,9f8dfe338ab347e88b50cbf615d799f4,85,74000.0,300,0,1,296.34000000000003,42.42,253.92000000000002,11.25,18.75,3.7706666666666666,13.5424
3303,1502fe1c8f9c4973bc0631d34f5147bf,66,103000.0,613,1,0,158.35,158.35000000000002,-2.842170943040401e-14,29.25,0.75,5.413675213675215,-3.789561257387201e-14
3304,338cc645ee5e42a5b61b78ab018f0445,34,64000.0,640,1,0,349.07,23.35,325.71999999999997,13.5,16.5,1.7296296296296296,19.74060606060606
3305,89df998636e744a981d7c907e778bea7,64,55000.0,837,1,0,144.82000000000002,17.28,127.54000000000002,13.25,16.75,1.3041509433962264,7.614328358208956
3306,5e44bc50a2b84b0a89d7246f5a85617e,43,99000.0,3,1,0,130.88,51.260000000000005,79.61999999999999,11.0,19.0,4.66,4.190526315789473
3307,8e92f0cd54c24f87b8405fa73b818529,59,54000.0,615,1,0,82.36,43.86,38.5,21.25,8.75,2.064,4.4
3308,a42ed50acc4d4b25bca647c9e0b916ad,62,33000.0,647,0,1,461.09000000000003,17.39,443.70000000000005,5.75,24.25,3.0243478260869567,18.296907216494848
3309,67e081badab74950badc43b31cd14abe,58,64000.0,871,0,1,123.27000000000001,0.0,123.27000000000001,21.0,9.0,0.0,13.696666666666667
3310,af41ddef5c8149138aba2cc20a0db9a1,22,33000.0,896,1,0,94.93,10.42,84.51,15.5,14.5,0.672258064516129,5.828275862068966
3311,87ef3f7155fb4ea9b5e1249c22d0240a,63,34000.0,352,0,1,53.35,22.89,30.46,22.25,7.75,1.0287640449438202,3.9303225806451616
3312,a68b9966964240caa919b0c08c201904,48,37000.0,195,1,0,56.46,1.48,54.980000000000004,13.25,16.75,0.11169811320754716,3.2823880597014927
3313,023411b8a45a4715979dae6cec425a8b,61,59000.0,64,1,0,21.57,4.23,17.34,18.5,11.5,0.22864864864864867,1.5078260869565216
3314,e46c47a54e254756bbc5c30ec010cc37,75,36000.0,332,1,0,127.67,21.71,105.96000000000001,10.5,19.5,2.067619047619048,5.433846153846154
3315,28765f822e7f477b90a226ee29bcc473,47,43000.0,420,1,0,131.93,14.54,117.39000000000001,12.25,17.75,1.186938775510204,6.613521126760564
3316,81c7b04f3f344301bb6c578db4886da1,41,88000.0,525,1,0,122.13,0.0,122.13,14.0,16.0,0.0,7.633125
3317,f883a0574d944b0488bca8cc4b22a728,62,95000.0,608,0,1,245.0,16.03,228.97,10.25,19.75,1.5639024390243903,11.593417721518987
3318,5f1b9037df3740af9f300d987513af8f,42,61000.0,174,1,0,83.43,59.49,23.940000000000005,21.75,8.25,2.7351724137931037,2.9018181818181823
3319,acdf9a19b60d4c13ad594ebcb6b23eb9,72,91000.0,540,0,1,869.02,0.0,869.02,14.0,16.0,0.0,54.31375
3320,6994d35034504f6caeacc956d95b3eaa,52,68000.0,446,1,0,226.78,0.0,226.78,5.5,24.5,0.0,9.256326530612245
3321,8cd0edcb3a6b44df9be5e7c8831a5c53,69,54000.0,436,1,0,18.84,10.05,8.79,21.75,8.25,0.4620689655172414,1.0654545454545454
3322,0dffd428f9f94f60aaf80dd5ac210206,48,87000.0,1151,1,0,268.42,51.58,216.84000000000003,10.5,19.5,4.9123809523809525,11.120000000000001
3323,fc96a24cd4bb4e65983e2598213a6c53,66,72000.0,309,1,0,27.439999999999998,0.0,27.439999999999998,3.25,26.75,0.0,1.0257943925233644
3324,d35e585fbb9b4ac1b3ccb9e1bac71335,62,54000.0,958,1,0,247.0,60.129999999999995,186.87,14.75,15.25,4.076610169491525,12.253770491803278
3325,88876be460544c19a852db9c55a04099,30,55000.0,177,1,0,37.48,0.0,37.48,7.75,22.25,0.0,1.6844943820224718
3326,c005f7a6e79f4f22bb1e6f147c0e4a70,47,93000.0,116,0,1,100.86,0.0,100.86,7.5,22.5,0.0,4.482666666666667
3327,9fb51cd4e0d44e77b34d744866fd514d,64,88000.0,173,1,0,87.44,27.41,60.03,11.0,19.0,2.4918181818181817,3.159473684210526
3328,9be03ba7d3ab456eb3a7f6acf2cdfffc,84,98000.0,1544,1,0,126.07,85.66999999999999,40.400000000000006,21.75,8.25,3.938850574712643,4.896969696969697
3329,919ee63437d742729f1f502ae9e619d9,39,71000.0,455,1,0,168.87,31.58,137.29000000000002,7.75,22.25,4.074838709677419,6.170337078651686
3330,a397c7e5c6ca48a1b24e1ef84baa15e8,58,36000.0,80,1,0,13.87,9.86,4.01,15.75,14.25,0.626031746031746,0.2814035087719298
3331,59b7fa7b6be14a97b04cd274b2bdcf0a,38,38000.0,247,0,1,54.870000000000005,32.17,22.700000000000003,15.5,14.5,2.075483870967742,1.5655172413793106
3332,d609a3e0dcfb4ecc9f6aba6d9d13618b,23,74000.0,262,1,0,23.919999999999998,0.43,23.49,13.75,16.25,0.03127272727272727,1.4455384615384614
3333,ba370543f3764ef1aae43bfdfe6621d9,41,64000.0,301,0,1,31.549999999999997,0.0,31.549999999999997,2.5,27.5,0.0,1.1472727272727272
3334,30d56c0b77ef4c819dfec73e63418a74,74,45000.0,572,0,1,102.44,0.0,102.44,21.0,9.0,0.0,11.382222222222222
3335,298453e8cb78470089918b8e0ccb023a,69,72000.0,439,1,0,122.69,13.06,109.63,5.0,25.0,2.612,4.3852
3336,de035e26f1c34866984482cf5c2c3e36,56,54000.0,432,0,1,192.37,49.79,142.58,16.5,13.5,3.0175757575757576,10.561481481481483
3337,17e3df325db64f959f8e359e186d0c32,42,60000.0,239,0,1,139.65,0.0,139.65,7.0,23.0,0.0,6.071739130434783
3338,4b34026864b64d00ad0a5fa9d7dcdec2,52,79000.0,440,0,1,150.14,42.14,107.99999999999999,17.5,12.5,2.408,8.639999999999999
3339,d2dd721516be463196ab7bcf100fc82b,67,63000.0,858,0,1,102.72,41.03,61.69,9.5,20.5,4.318947368421052,3.009268292682927
3340,a03b06dbe5eb4cfd9187a4e57abe3701,64,84000.0,1057,0,1,339.36,17.1,322.26,6.25,23.75,2.736,13.568842105263158
3341,1b60c7f201324499ae707537200b5934,67,102000.0,271,0,1,224.37,73.09,151.28,14.75,15.25,4.955254237288136,9.92
3342,2698c067b1d74815bc3a899e301f93e8,55,52000.0,285,1,0,86.4,70.16,16.24000000000001,11.75,18.25,5.971063829787234,0.8898630136986306
3343,822415f7e4874367af290069124672e3,54,59000.0,97,1,0,11.08,1.54,9.54,19.75,10.25,0.0779746835443038,0.9307317073170731
3344,43a5c67728a441a78664d2dcbb6a265b,46,39000.0,1248,1,0,22.22,6.17,16.049999999999997,17.0,13.0,0.3629411764705882,1.2346153846153844
3345,7cb8642dbbd34261babbce3da1ab8e33,83,43000.0,325,0,1,160.24,63.44,96.80000000000001,24.25,5.75,2.616082474226804,16.834782608695654
3346,d0227d0bb2b147dd877d1a373226537b,28,59000.0,469,0,1,112.88,68.55000000000001,44.329999999999984,26.0,4.0,2.636538461538462,11.082499999999996
3347,2210c471e13e49539d624a8f2b04f682,51,81000.0,353,1,0,210.1,102.03,108.07,14.5,15.5,7.036551724137931,6.9722580645161285
3348,155a3cc8647a4d74ad15111d2b569e63,43,87000.0,468,0,1,212.26,36.61,175.64999999999998,2.75,27.25,13.312727272727273,6.4458715596330265
3349,cf919c80374046dabb38eb0773b3cd5b,32,71000.0,341,1,0,21.89,13.58,8.31,17.5,12.5,0.776,0.6648000000000001
3350,cce85db37bbd441c9e65adbc1678ec7b,59,70000.0,260,0,1,68.5,18.4,50.1,8.25,21.75,2.23030303030303,2.303448275862069
3351,998c265dbf8445e892162a8753207c2a,46,63000.0,186,1,0,267.72,48.36,219.36,9.75,20.25,4.96,10.832592592592594
3352,5867e3c0c7f54063bfca9b1c98806a00,40,59000.0,197,1,0,76.15,17.87,58.28,10.75,19.25,1.662325581395349,3.0275324675324677
3353,f1378b2fc61f4a61a50f935e4ddd5a7f,63,54000.0,127,1,0,173.57999999999998,46.87,126.70999999999998,14.75,15.25,3.1776271186440677,8.308852459016393
3354,97ec7fd299d94efdb09450d8482ee28c,59,38000.0,914,1,0,35.21,0.27,34.94,15.75,14.25,0.017142857142857144,2.4519298245614034
3355,2349cf9c53bb49e09b23e4684cdcd86a,39,32000.0,617,0,1,95.7,15.62,80.08,19.25,10.75,0.8114285714285714,7.449302325581395
